Id,SalePrice
1651,122153.53378721734
1652,95116.95367618871
1653,95033.33829460295
1654,147683.9548553854
1655,146347.6998656888
1656,147987.58494317153
1657,148899.5110177449
1658,148031.89464743706
1659,122600.74528536187
1660,151824.17387061904
1661,396472.1433121623
1662,386983.0802154966
1663,392838.6204825335
1664,425452.64931369707
1665,311671.4197876642
1666,309419.31350370013
1667,365633.2234539931
1668,333233.2381562135
1669,289870.1300710944
1670,336046.57229012466
1671,267318.90878953406
1672,465500.9991151441
1673,316739.7978591437
1674,244516.93264952375
1675,196056.47526543716
1676,197067.75784697858
1677,215947.74138878618
1678,504705.1287346629
1679,400026.62335882813
1680,335645.73183808534
1681,256638.89392894052
1682,315108.9914606611
1683,188840.4148438774
1684,174579.03562904836
1685,173199.2145727875
1686,172091.21798551027
1687,169763.11628890995
1688,193173.25793442916
1689,191188.72906801122
1690,190770.35069796813
1691,178944.8448703294
1692,254289.73446041954
1693,168522.47382264835
1694,181364.25819816237
1695,157737.9585459934
1696,278485.9689355551
1697,161893.80539113158
1698,342894.55145499355
1699,339267.95382116135
1700,250484.5611152743
1701,267209.26441512007
1702,252237.47829107422
1703,254148.23028521883
1704,287896.9270942072
1705,233778.81743985097
1706,412014.42480021744
1707,213884.04352860895
1708,211931.66353717115
1709,267896.4819422818
1710,218636.78693018697
1711,262351.7697265301
1712,253978.46142492627
1713,275952.6993358657
1714,223273.00620267252
1715,199948.1606137683
1716,181147.59724838988
1717,166538.85172096625
1718,137878.28040351832
1719,207981.27033571596
1720,237031.4440390616
1721,169048.69572054062
1722,129499.60140028415
1723,156518.9952668244
1724,213821.27346282906
1725,239568.95471890125
1726,193243.82699848324
1727,171698.6092065341
1728,181551.86842081044
1729,170770.56255259336
1730,150103.911491175
1731,127138.15371962979
1732,125791.28971288666
1733,119781.31486455434
1734,123869.07896542283
1735,136560.3420514283
1736,119822.56213347461
1737,338601.38757180783
1738,219434.55640318972
1739,269397.4076220147
1740,216587.96586420437
1741,191002.0871651094
1742,169094.65306669314
1743,172461.3312814576
1744,328351.8242015015
1745,223631.81069357623
1746,188832.00163922829
1747,215081.84534395963
1748,227270.77656100565
1749,159707.232717085
1750,131802.59092848343
1751,224368.87527015462
1752,122335.14146438283
1753,144589.5903148069
1754,194061.1640603602
1755,167493.77269755528
1756,120801.39414611565
1757,120577.35202150278
1758,148414.5604079715
1759,164153.42729440128
1760,168929.89658420192
1761,145272.8375851916
1762,180396.14700147504
1763,165695.0004852216
1764,121792.73056372804
1765,152423.90965584468
1766,177854.89545905928
1767,208966.53421108844
1768,142842.3878910256
1769,162952.60649279843
1770,143708.0110567615
1771,131781.76061054488
1772,139128.67929751324
1773,124216.93940614363
1774,145476.95619030803
1775,133972.12219258392
1776,115946.32731579697
1777,113972.70236997794
1778,137198.39636065095
1779,109565.71672707472
1780,169547.88875880974
1781,131101.77937792314
1782,95041.6471306569
1783,139101.32300197013
1784,106589.14103217842
1785,122436.5800005868
1786,158229.45369550888
1787,158386.44984561772
1788,58805.59351426716
1789,99180.65787871303
1790,84876.00066890128
1791,179591.5852890641
1792,152360.37753743178
1793,132802.60447200338
1794,141362.36426396028
1795,130883.7257210281
1796,122276.577741054
1797,116957.93271600247
1798,126978.59190373502
1799,107955.20984712997
1800,128627.11013969932
1801,129795.29242752554
1802,126588.65210580248
1803,154334.16961858902
1804,144794.16672892927
1805,139057.93009785435
1806,120410.71185649125
1807,119023.61502066662
1808,121433.54203809159
1809,114695.34643720143
1810,144479.74341547416
1811,99152.66203345366
1812,97215.39213520927
1813,122647.66394568128
1814,98226.78033877128
1815,57123.87450169988
1816,95888.36582382963
1817,107779.09246910675
1818,142159.69816674542
1819,123540.79703914409
1820,63443.696045002565
1821,111252.95197606861
1822,152461.98648323063
1823,47928.14668205065
1824,135548.58983602357
1825,137150.26233219643
1826,101416.74105254284
1827,108003.05029316574
1828,124537.99916955408
1829,114742.1999199318
1830,130521.3510766628
1831,142970.95609535882
1832,95787.84171439441
1833,136861.74138712755
1834,123306.44186876304
1835,119696.28469977515
1836,128086.16382821929
1837,99165.3886147078
1838,121184.92416694938
1839,90948.66909338115
1840,154144.63132252658
1841,144805.84910518187
1842,90388.02689608
1843,139671.67211682434
1844,133973.5124545741
1845,141990.85573102566
1846,154845.68962275222
1847,169604.44916085727
1848,59561.474282920804
1849,111803.81846372894
1850,121937.83596122485
1851,153667.5792632257
1852,123954.08188103311
1853,137964.00370478266
1854,165430.60526273947
1855,160146.32990337448
1856,224026.42447744895
1857,151948.6430287336
1858,138473.61581756562
1859,120813.90140673782
1860,155786.02744449695
1861,119546.64227963296
1862,284432.74325447425
1863,274475.63918506
1864,274475.63918506
1865,338257.1875388524
1866,340084.7674414285
1867,232945.0858236688
1868,306206.1454309036
1869,206881.56558142274
1870,227018.8794371675
1871,244327.5846769498
1872,175124.39863588492
1873,235752.34709575863
1874,142817.14773883263
1875,204946.55547028212
1876,194953.7424716518
1877,213406.177293967
1878,200588.45699482443
1879,133572.8206962694
1880,138020.60179789364
1881,245245.20334370027
1882,253578.00230120882
1883,196461.19412772343
1884,208378.3441563441
1885,245137.9213588977
1886,292258.12687955884
1887,210977.05773420632
1888,265781.10895765375
1889,173001.08849928595
1890,125231.90238917407
1891,134533.21266442153
1892,108686.14902552696
1893,137073.50851637774
1894,127689.30855739114
1895,141850.53322511833
1896,122432.77665794887
1897,111779.86734455859
1898,115319.178958218
1899,157005.72415641902
1900,135236.34975610743
1901,160785.42076144798
1902,147083.32224531184
1903,220306.0049443103
1904,134382.37833672174
1905,193620.98110952383
1906,150154.99844692758
1907,198790.88285281323
1908,112703.95463798857
1909,142076.1306858124
1910,122499.57538555129
1911,197878.88127491585
1912,288448.3014228591
1913,138876.29311028426
1914,58996.592030222084
1915,319486.9045632633
1916,61883.55151447287
1917,252405.3444578865
1918,142420.7795703802
1919,166465.69768216286
1920,150721.080627932
1921,420133.0099082091
1922,308384.6021966486
1923,219038.10211642407
1924,225617.348043263
1925,213175.84651075632
1926,398881.30607879517
1927,137127.54503636443
1928,164086.57630672454
1929,122896.58210367661
1930,129152.88032078644
1931,143585.6001903783
1932,144428.19687443512
1933,174548.3753984328
1934,177242.0845032257
1935,178695.10504389898
1936,183449.5258628645
1937,185269.4378238737
1938,179027.42391926228
1939,230998.56957426717
1940,190846.8674472239
1941,171156.63819879104
1942,184614.81372878546
1943,205064.1808535746
1944,347800.00395431457
1945,393831.2459747249
1946,152438.30271734443
1947,306524.4525438092
1948,168342.73871423045
1949,244285.1259425967
1950,175290.2717521262
1951,258902.8554919439
1952,225162.1438920297
1953,173876.4213734491
1954,180535.3529236453
1955,135537.3360668376
1956,266109.0887398561
1957,158854.19197220975
1958,296765.95429352217
1959,146455.23092074422
1960,117218.7190855979
1961,121994.84717213684
1962,95654.00015594107
1963,98042.82017169229
1964,112053.38435791683
1965,146299.2150537007
1966,138536.7894407396
1967,284014.25340094336
1968,467563.3418694087
1969,392312.08284548664
1970,414110.48980974354
1971,407282.588326782
1972,354037.0643913463
1973,259153.8587431536
1974,326552.8268302629
1975,448121.4102132603
1976,270247.3778553431
1977,368232.4420589548
1978,368070.3839549471
1979,339934.07795529265
1980,200276.21073464036
1981,337141.0695810322
1982,220515.66726613828
1983,210298.6505485782
1984,169392.24980752481
1985,214027.43578944044
1986,209289.44747283356
1987,179067.3677659963
1988,179783.77063602774
1989,191406.32489480203
1990,218262.63695835747
1991,220817.5057678849
1992,206922.15226306184
1993,172812.23284570145
1994,236619.3871397787
1995,183259.9954795858
1996,259100.63606948394
1997,317609.3014134333
1998,331575.76213750365
1999,252418.00805414686
2000,310092.1953482344
2001,278734.134540625
2002,232847.41100541689
2003,244662.75280412362
2004,270628.41347852047
2005,216706.9682064429
2006,222247.8829644008
2007,255212.80025118243
2008,212305.39115051238
2009,191626.6096444156
2010,196592.56963588635
2011,141034.33781635595
2012,180485.49733759754
2013,182748.10597429224
2014,188635.34360194614
2015,205100.07348331227
2016,193019.11199934126
2017,199835.04102303632
2018,129127.3298726658
2019,130939.34055042246
2020,110644.50151277285
2021,111156.77571973429
2022,178785.9030813848
2023,147626.50349955907
2024,263271.79114785657
2025,338046.1058687621
2026,180766.87762730208
2027,155065.62128784377
2028,155159.46724001245
2029,167784.84894904622
2030,261733.25594723766
2031,220195.7832866391
2032,234561.38623350256
2033,256118.19464852818
2034,164784.10504106252
2035,202317.8858651164
2036,184267.07006786793
2037,186755.26334728164
2038,260726.29810805773
2039,203733.90366784149
2040,287908.21075379546
2041,300420.1723265388
2042,194677.8085828226
2043,164463.7309137969
2044,156468.46808457706
2045,210556.34849822748
2046,137834.92871586655
2047,146777.6671093236
2048,134426.35663291847
2049,139277.0673143673
2050,172962.58522917755
2051,106885.14267817266
2052,130832.43194124127
2053,143881.93997505092
2054,83363.4720929061
2055,158173.2663375411
2056,139975.18718985637
2057,120192.24224432492
2058,230011.24661443924
2059,132366.28044380317
2060,173381.30333808612
2061,180205.8648247447
2062,131909.32868271525
2063,111076.49493270578
2064,138774.67298778455
2065,115839.236881873
2066,166035.53426911912
2067,122312.73894680457
2068,144296.3645016245
2069,83519.11106695322
2070,108543.39508920758
2071,93882.69534617166
2072,129679.11473509672
2073,142425.87494756427
2074,180810.8348696129
2075,143373.53743264326
2076,115913.85108614761
2077,143130.67290165642
2078,133472.50159492478
2079,127874.09848707751
2080,117600.97157873248
2081,125649.006480989
2082,125218.91980304383
2083,141368.64112157526
2084,111017.18730415814
2085,125574.42760285675
2086,104057.23551639052
2087,123057.11878996143
2088,110581.11527189604
2089,85830.75380422919
2090,130453.33260154116
2091,113314.12405908474
2092,130669.50778568028
2093,118986.84812591525
2094,109851.06114088485
2095,141165.20710867544
2096,84360.74093202298
2097,98870.0242938552
2098,139774.18641412683
2099,49870.11014771255
2100,84005.90299124483
2101,115232.75109794429
2102,127067.06253500556
2103,102962.86078732852
2104,127615.32137399308
2105,118041.61316452164
2106,72943.36741594202
2107,210003.5500893794
2108,119402.87630828895
2109,114786.3516645165
2110,129114.55448561083
2111,132452.85261770687
2112,141685.2289879566
2113,121511.46865496082
2114,116516.4694286549
2115,157606.76453269503
2116,118365.25391816293
2117,146665.94513636833
2118,127089.4737939922
2119,109289.85929784887
2120,116821.64068883065
2121,86622.73836264676
2122,104137.5825058582
2123,89597.46183345039
2124,160162.44742898512
2125,132239.87855138272
2126,147427.32203159595
2127,146619.0776171745
2128,122379.88167645974
2129,96366.57800936759
2130,131613.32062970777
2131,144193.81119406817
2132,112657.9665188583
2133,120185.32716643607
2134,118734.08399752472
2135,92057.87097524195
2136,79264.20073531193
2137,117410.28190166262
2138,133510.93166480123
2139,155674.54002082703
2140,136693.58379439783
2141,137330.66500975357
2142,131621.09093247258
2143,142468.16907419424
2144,118449.40108415145
2145,138204.19463426914
2146,145113.9682010827
2147,141653.33100252025
2148,127134.99868171332
2149,137057.4093275613
2150,211862.6669809394
2151,109696.44146021623
2152,172842.05455998232
2153,156630.5216037678
2154,112426.11198338203
2155,132623.63330102377
2156,263651.6225439211
2157,234253.52623445023
2158,236461.43603725344
2159,212076.88152134887
2160,174933.9079891507
2161,238782.6755748529
2162,379799.3577831879
2163,347586.9146111377
2164,241696.3612801543
2165,186906.73435594534
2166,145799.13608175804
2167,218400.38029249568
2168,202592.65896830775
2169,195198.9763631651
2170,219311.67205497742
2171,146303.66073997755
2172,136453.3918946092
2173,158748.3287234007
2174,235303.95255430636
2175,286383.85220715887
2176,313298.0042569823
2177,247398.31293024757
2178,215329.18393695314
2179,144183.7407572055
2180,201496.70234491784
2181,193240.85667938003
2182,223692.07511039352
2183,194173.56068788178
2184,125417.99272859443
2185,128842.49146756902
2186,145005.18105384093
2187,155150.99045077947
2188,160598.21968403747
2189,227720.81364105208
2190,84074.13560064859
2191,86281.5053252848
2192,89830.91374164844
2193,98247.16501806947
2194,99272.36987298157
2195,117999.068033827
2196,98333.22620869118
2197,118454.28223651591
2198,163080.00407349307
2199,161493.5640968677
2200,139598.58091221997
2201,136669.38600272397
2202,184181.52655283344
2203,156710.43929819
2204,185145.20405766682
2205,122016.61738497012
2206,137243.0568226454
2207,213232.22499782554
2208,252655.9912624633
2209,207569.54771016358
2210,120374.00229938132
2211,113077.16890804218
2212,115079.80026569395
2213,97361.48925804242
2214,135839.80039511702
2215,95429.75145932945
2216,149804.7767878366
2217,75759.93933026679
2218,77440.6575200377
2219,71676.42541338077
2220,69246.54993832078
2221,320501.8787797656
2222,275362.06893038127
2223,290310.2250650311
2224,223445.1762701389
2225,125832.84108007431
2226,204724.32910491517
2227,197457.35790322887
2228,262945.8642835542
2229,255171.04105199876
2230,153166.45947483287
2231,214872.52284645278
2232,177923.51080491854
2233,182612.51557098745
2234,241275.95899729003
2235,225379.3580599528
2236,261470.1444337457
2237,346392.6346040686
2238,191998.06905172256
2239,106804.71358536933
2240,158359.80263759932
2241,153554.38706392224
2242,127411.29747271336
2243,131196.1009533094
2244,100044.30658591751
2245,96227.75187857012
2246,138906.22591032338
2247,110437.8692096597
2248,124690.29833714155
2249,130313.13892882953
2250,138710.2474558837
2251,117172.02756455429
2252,175533.70291274812
2253,155889.1883571593
2254,172542.65262039454
2255,191080.58226492477
2256,181557.61247147346
2257,202329.09266174934
2258,169194.37049841677
2259,176875.80169768323
2260,154745.11406230362
2261,168498.2006309648
2262,206104.27379913608
2263,363046.00343056704
2264,428828.03873423603
2265,164709.26627164424
2266,279367.06019086094
2267,396300.2230716302
2268,394295.83763109765
2269,148687.46759393014
2270,186730.01018301037
2271,223039.0956458245
2272,199539.87721515363
2273,170081.06362382334
2274,177625.49155564653
2275,167223.82796777834
2276,187485.75611044053
2277,177942.40241867548
2278,145839.59099121296
2279,125633.64197673283
2280,112545.74538098405
2281,183727.76132897145
2282,187083.80035842772
2283,99567.25621382744
2284,108138.06426293946
2285,134375.13911898507
2286,128551.54643487583
2287,345328.46171052183
2288,276088.1413314755
2289,381642.4795132375
2290,409179.86870456405
2291,338527.10694272595
2292,418238.9783702469
2293,476027.22267662664
2294,402273.3097926503
2295,461349.46100357204
2296,276438.8907825854
2297,322546.64013994246
2298,328733.10433284496
2299,383085.6255367115
2300,333661.75597838336
2301,296923.810104392
2302,238502.44403638045
2303,236454.4218479177
2304,233232.9949716488
2305,191107.40554436893
2306,191562.66078897787
2307,193211.5996677257
2308,225947.0266055005
2309,261065.44034161576
2310,212029.8168452544
2311,202070.01424754586
2312,170848.44437332932
2313,173438.17752647423
2314,174781.73521270798
2315,174157.75929792493
2316,186310.35490963003
2317,186780.05723408164
2318,176395.09193452864
2319,174979.70034439449
2320,186078.1620040563
2321,229098.81615585033
2322,175060.49288043953
2323,179786.1028745739
2324,173797.68442856145
2325,213556.0105922459
2326,170297.3824802626
2327,207904.50045071228
2328,224659.87375481508
2329,183859.407410362
2330,181680.06107427189
2331,354028.1738968208
2332,363249.23494294594
2333,319133.93802167237
2334,261390.89507245168
2335,266214.7623981722
2336,318281.78356873593
2337,197450.2421929495
2338,271477.2064696769
2339,217345.62787933304
2340,400796.70303895435
2341,216746.32844255128
2342,224027.91263981507
2343,222274.5325369259
2344,227005.54633239584
2345,225498.5473253849
2346,207171.14222914507
2347,198491.48822301844
2348,230377.6286153791
2349,177265.58948185257
2350,292753.54363224196
2351,259718.91428313378
2352,260298.24906227688
2353,239232.82700457817
2354,132146.29581909478
2355,139062.18930519375
2356,154152.146342923
2357,199742.8095380299
2358,203536.0469040048
2359,120552.41149595153
2360,119344.90858894137
2361,139277.5044678979
2362,282318.241941261
2363,137834.56727407608
2364,152369.8154419912
2365,224800.08169483446
2366,180938.01964610207
2367,208722.88851481953
2368,206427.89621318394
2369,209760.63804020078
2370,167486.72530650126
2371,170895.89520574445
2372,190012.38048676492
2373,253730.01768846583
2374,274976.9144760149
2375,239967.30969441164
2376,287770.96973739145
2377,359137.29058069334
2378,141768.627230768
2379,187123.71294677936
2380,148795.08105352562
2381,161818.1816767744
2382,193328.36336815578
2383,205603.36739961724
2384,244114.9553863204
2385,159854.2268112357
2386,136304.51154878328
2387,137527.91354710652
2388,98668.77198220097
2389,129616.69223837022
2390,144072.83726470402
2391,138929.08173639508
2392,116450.9353931901
2393,162801.3331293544
2394,144490.6850627468
2395,208867.95598897105
2396,150821.99973400703
2397,204894.36115411232
2398,132352.98206758336
2399,59892.197798474095
2400,63742.956789331874
2401,111861.24373793346
2402,138036.7526055442
2403,137757.61218691664
2404,151391.88316395506
2405,157357.21568458652
2406,137517.4577982843
2407,127913.05244990748
2408,138775.692628437
2409,128719.81355924557
2410,166844.04525776755
2411,125178.87665548694
2412,161202.85624659457
2413,130865.27940857445
2414,133962.05743952107
2415,135681.89641578737
2416,121342.59963677892
2417,128947.16547348336
2418,129352.21289356232
2419,131893.13224798677
2420,131593.30057130515
2421,150373.62937012914
2422,110520.11418084265
2423,119861.45589259501
2424,152520.80266601554
2425,189433.28072036267
2426,131689.32236511327
2427,134261.29632886732
2428,161665.5111817983
2429,120983.0476796547
2430,131719.0489533
2431,113494.67807562994
2432,142610.33724678037
2433,144203.95472737658
2434,134182.3496628876
2435,153366.74536722622
2436,104999.64212083438
2437,112320.17529154828
2438,127666.50566929489
2439,112215.33234746601
2440,123207.7131198465
2441,98689.73347066487
2442,105097.95939069803
2443,121232.45388534214
2444,134181.45950861208
2445,86981.10363146706
2446,127497.7228649785
2447,181865.11516190958
2448,136153.3049191074
2449,113271.08555348682
2450,145870.26996506256
2451,132800.89157609266
2452,198211.23737091132
2453,94397.35204272922
2454,128231.77650550846
2455,122210.1985618987
2456,127618.95497889063
2457,123095.98552634916
2458,116470.56771988436
2459,109310.80709974671
2460,139673.0895343371
2461,119237.58886006448
2462,134207.5467756405
2463,117354.71738830689
2464,174147.4780280247
2465,135716.1533997619
2466,119272.79627459092
2467,137947.22148527656
2468,83373.2298316811
2469,82479.28002167506
2470,181599.7935877089
2471,182066.4119458957
2472,165364.19887184768
2473,117162.88661510733
2474,79146.63219019833
2475,218367.89236059802
2476,115267.4322777543
2477,130387.3215475718
2478,152218.39888782275
2479,107498.5058926017
2480,142368.6499684003
2481,123065.38310563518
2482,129758.26469562577
2483,117648.58730744614
2484,126020.39302289239
2485,124273.99624969474
2486,163997.58515587883
2487,185984.26058111456
2488,142210.16203045376
2489,150671.72795788082
2490,153299.16211577036
2491,92811.29025991178
2492,184416.2057415116
2493,144318.61693783486
2494,153561.81767286878
2495,95782.19531037941
2496,229876.3222397284
2497,150096.67360435004
2498,116944.90175594963
2499,92607.88410835806
2500,123840.1066124606
2501,135684.52565789665
2502,143415.4338793511
2503,95264.55234378294
2504,179739.1976189796
2505,222768.66652608992
2506,255676.48830166162
2507,288453.84048129804
2508,256651.28941699414
2509,222223.9451836771
2510,222614.59707874982
2511,184013.89318567593
2512,209579.4606079309
2513,216349.81406387442
2514,266101.9333239154
2515,146661.20306626664
2516,173991.27815695107
2517,138042.59693295826
2518,149399.4794240299
2519,222455.34872659834
2520,206031.93941185612
2521,191705.834845224
2522,218932.24527659244
2523,129609.9520076605
2524,145886.5131985116
2525,151181.938692934
2526,136100.97599956038
2527,113395.56376170718
2528,128285.84510991875
2529,132640.51288545696
2530,113053.33963375783
2531,251455.8035778038
2532,223775.34298240763
2533,197194.25397078609
2534,230157.08788486407
2535,302078.88930924895
2536,224940.7844929859
2537,225754.55192755556
2538,180999.2451790974
2539,184507.05762898104
2540,180526.397128359
2541,180081.28173356786
2542,170099.27303031634
2543,130115.25294754539
2544,125192.34795045476
2545,135069.73225517097
2546,135037.90070811973
2547,138489.91370054465
2548,148732.556902962
2549,159152.18874374914
2550,269984.1175949235
2551,141558.31825642395
2552,127067.81859659462
2553,85834.35703234602
2554,103196.46396025164
2555,112955.32586388674
2556,106916.02704530173
2557,112117.66086446072
2558,132429.9326770407
2559,148062.61005395485
2560,145594.34617190747
2561,129286.90282311988
2562,130609.79342018036
2563,143681.58156850367
2564,178097.25187273676
2565,140662.48788082137
2566,167885.77016959598
2567,137260.1478922663
2568,198445.449872511
2569,197839.54383355516
2570,119865.52401540794
2571,192057.13918363178
2572,147807.75685154533
2573,223509.71409524756
2574,263436.95529220323
2575,116742.15819671947
2576,123182.27469687155
2577,146323.25659381042
2578,87185.26680512617
2579,67290.31870479674
2580,115491.23739961362
2581,102897.92867303306
2582,109816.89125939868
2583,275671.58396840777
2584,167673.45889776063
2585,203887.9825046689
2586,211479.68540643028
2587,198649.20620469417
2588,132174.60047132787
2589,147377.39116619225
2590,213472.7760369494
2591,211807.366143316
2592,218424.38636756988
2593,247411.62323725203
2594,168368.57216442446
2595,198137.49707550099
2596,325001.56826474215
2597,191150.12219192152
2598,271926.5079406849
2599,326298.7303984754
2600,140448.08788236126
2601,145788.13216535765
2602,82716.07421545463
2603,92496.98579363256
2604,90604.68272764371
2605,82954.46914561895
2606,157370.26771987713
2607,204869.34400013206
2608,200051.39343941442
2609,168462.6067019756
2610,108256.63595615565
2611,122440.62075591556
2612,154366.32090236107
2613,132030.77490423335
2614,126473.67362906892
2615,149417.02337602293
2616,142440.75511029322
2617,187237.97360528115
2618,193348.41512925603
2619,207892.59041807556
2620,183427.65466270517
2621,178924.55009759002
2622,187758.25389153298
2623,245159.65427887757
2624,316708.306334895
2625,289775.79972222843
2626,171209.41192726148
2627,157371.56921124732
2628,467071.2819054739
2629,506564.4738814658
2630,332709.2521442359
2631,445349.15776981594
2632,430435.7283991644
2633,322625.179715335
2634,421485.12115295127
2635,155733.9731010301
2636,181748.0380551727
2637,167867.72510783677
2638,248883.18543179426
2639,179647.13695408608
2640,150752.75447807013
2641,105616.7020211035
2642,196787.4365058199
2643,106997.22765044252
2644,131938.6739583637
2645,101808.86829935973
2646,92619.19924705882
2647,103281.82757238315
2648,143402.00887561825
2649,142410.0843087635
2650,130955.88343123837
2651,147375.5958177418
2652,406146.01349940285
2653,259342.5155200079
2654,261978.7975549752
2655,408794.0698960257
2656,321970.0867394918
2657,325107.06100022566
2658,289424.3602400458
2659,305465.1599363326
2660,365052.0483576414
2661,326069.3660720137
2662,357668.3825420337
2663,293448.8647819609
2664,261918.3918031801
2665,317015.9339833597
2666,277282.2241519028
2667,166475.24194756354
2668,176892.99499746016
2669,182284.54468742234
2670,281933.20986499643
2671,181044.92431040277
2672,188795.0007574076
2673,205037.0643241521
2674,205650.44254485512
2675,163133.6458663302
2676,186362.74180426289
2677,194868.13092248674
2678,247630.0581084936
2679,272196.7264681149
2680,273277.8688725695
2681,394907.64944781613
2682,325973.5098755926
2683,531064.4821396016
2684,310137.87414481054
2685,323786.04977500445
2686,248445.65729304665
2687,305391.68413871585
2688,211856.0634062215
2689,195840.90778519734
2690,418690.1253375558
2691,187186.34880553986
2692,134209.0088842201
2693,197732.62732098182
2694,132422.93735908068
2695,193540.02663936294
2696,181748.19628577575
2697,193296.38675093104
2698,197996.9705412708
2699,179930.27554211067
2700,165874.45929618346
2701,165648.7435501381
2702,121336.46036573277
2703,120387.71975311231
2704,140065.1023587655
2705,124675.28650114864
2706,119638.30607469464
2707,127542.43553160771
2708,133268.863170353
2709,104131.55156521793
2710,129550.76254565005
2711,256450.95774247815
2712,348648.2668407127
2713,172284.0335006881
2714,150492.79795255177
2715,166873.36813218487
2716,156818.32801189576
2717,171045.64227353086
2718,224068.2601202282
2719,152536.25820162578
2720,163774.03241400656
2721,139881.63308535787
2722,164508.1515487127
2723,145405.28038474103
2724,130673.89821114947
2725,134520.016186923
2726,146357.8459641154
2727,166449.32334358981
2728,172625.26306095225
2729,153025.14446030714
2730,144598.0464250817
2731,126015.86624673134
2732,129726.23442690489
2733,154995.51583521298
2734,137189.14489414138
